Date,1,2,63,66,69,100,157,166,333,338,425,538,568,596,625,627,651,656,661,671,703,708,709,723,725,728,768,776,783,786,858,860,876,895,938,961,963,977,1979,2001,2007,2008,2024,2027,2032,2044,2050,2120,2129,2142,2146,2153,2157,2179,2202,2230,2236,2241,2252,2271,2304,2311,2352,2371,2410,2415,2422,2456,2460,2463,2466,2468,2475,2493,2508,2555,2558,2594,2601,2602,2607,2624,2673,2714,2736,2739,2773,2841,2916,2938,2939,2945,2958,3816,300003,300014,300015,300033,300059,300122,300124,300136,300142,300144,300347,300408,300413,300433,300498,300601,300628,600000,600004,600009,600010,600011,600015,600016,600018,600019,600025,600027,600028,600029,600030,600031,600036,600038,600048,600050,600061,600066,600068,600085,600089,600104,600109,600111,600115,600118,600170,600176,600177,600183,600188,600196,600208,600219,600221,600233,600271,600276,600297,600299,600309,600332,600340,600346,600352,600362,600369,600372,600383,600390,600398,600406,600436,600438,600482,600487,600489,600498,600516,600519,600522,600547,600570,600583,600585,600588,600606,600637,600655,600660,600674,600690,600703,600705,600741,600745,600760,600795,600809,600837,600848,600867,600886,600887,600893,600900,600919,600926,600928,600958,600968,600977,600989,600998,600999,601006,601009,601012,601018,601021,601066,601077,601088,601100,601108,601111,601117,601138,601155,601162,601166,601169,601186,601198,601211,601212,601216,601225,601229,601231,601236,601238,601288,601298,601318,601319,601328,601336,601360,601377,601390,601398,601555,601577,601600,601601,601607,601618,601628,601633,601658,601668,601669,601688,601698,601727,601766,601788,601800,601808,601816,601818,601828,601838,601857,601877,601878,601881,601888,601898,601899,601901,601916,601919,601933,601939,601985,601988,601989,601992,601997,601998,603019,603156,603160,603259,603260,603288,603369,603501,603658,603799,603833,603899,603986,603993
2010/1/1,-0.314958379,-0.316477627,0.17463627,0.390930541,-1.219680607,0.202479921,0.012777253,,,-0.500943837,0.99355015,2.605673192,-0.271584393,2.249880186,-0.530737584,-0.299084245,-0.642603092,,0.27437686,-0.485815029,1.931037752,1.418431344,-0.409113954,,-1.468423853,,-0.31280023,-0.594228971,,-0.707106781,,-0.517880338,-0.707106781,-0.488325128,0.454270189,-1.183556529,0.144992936,-1.787680228,,-1.830486161,-0.007200217,0.606267566,0.707106781,-0.707106781,-0.585472833,0.066807292,1.477229016,-0.027946551,1.496475043,,1.232946159,,0.707106781,-0.259487589,-0.57419606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406132035,-0.121990895,-0.110122577,-0.225145574,0.126192705,2.795397101,0.258153579,-0.899194813,,-0.208188814,-1.012609214,0.317786904,0.030490251,-1.006327403,-0.482043071,,0.190901268,0.445549066,-0.30332754,-0.509515979,0.707106781,0.063652234,-0.513875004,-0.413067511,-0.547011126,0.756477818,-0.00579233,-0.324470901,-0.707106781,-0.090762264,-0.313456161,0.659676366,1.102665526,-0.135381771,0.21058241,0.030806841,0.260325835,0.418895233,0.492186176,0.0652602,2.222519266,0.299418086,-0.998148738,-0.624918363,2.336355431,0.203126755,-0.332062377,-2.204138845,,-0.418738777,-0.008157677,2.163817142,,,-0.039468828,-0.408403978,2.259147968,0.590786817,0.554034813,-1.764954136,0.35413038,-0.378013094,0.553981983,0.312735669,0.450293322,-0.630376175,0.707106781,,-0.731314385,0.707106781,-0.707106781,0.041328657,-0.312821787,-0.249153091,,-1.453075413,-0.309583013,,-0.522869484,-0.035961741,-0.158724098,,0.287672745,-0.583307372,1.891219275,-0.435353134,-0.420780987,-1.10910136,,,,,,,,,,0.170089212,,,,,,,-0.475785584,,,1.159127297,,,,,-0.544783971,-0.421411797,,,,,,,,,,,,,1.136784637,,-0.41759348,,,,,-0.299984351,,,0.195953324,0.120491667,,,-0.254856402,,,,,,,,,,,-0.67772788,,,,,1.451700367,,,,,-0.770476254,,,,-2.834780319,,-0.186093248,,-0.254721508,,,,,,,,,,,,,,,,,,
2010/2/1,-0.314958379,-0.348576715,0.17463627,0.390930541,-1.240948965,0.202479921,-0.487992381,,,-0.500943837,1.150306059,2.606464699,-0.271584393,2.249880186,-0.530737584,-0.30773544,-0.642603092,,0.275062907,-0.515883513,1.931037752,1.418431344,-0.409113954,,-1.468423853,,-0.288062528,-0.531345434,,-0.707106781,,-0.517880338,-0.707106781,-0.488325128,0.454270189,-1.205258068,0.145673131,-1.787680228,,-1.82989533,-0.006526907,0.606267566,0.707106781,-0.707106781,-0.585472833,0.06748395,1.477229016,-0.027946551,1.496111485,,1.182267205,,0.707106781,-0.235273063,-0.563155554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406132035,-0.121990895,-0.110122577,-0.225145574,0.126192705,2.795397101,0.258153579,-0.899194813,,-0.208188814,-1.012609214,0.317786904,0.023341226,-0.662313678,-0.482043071,,0.462242221,0.445549066,-0.311998075,-0.509515979,0.707106781,0.064328749,-0.534679371,-0.413067511,-0.556792347,0.756477818,-0.00579233,-0.451295223,-0.707106781,-0.090762264,-0.345591481,0.659676366,1.102665526,-0.13471426,0.293368274,0.030806841,0.260325835,0.418895233,0.492186176,0.057853157,2.222519266,0.299418086,-0.998148738,-0.624272996,2.272444979,0.203126755,-0.332062377,-2.204138845,,-0.392961461,-0.043953974,2.166391613,,,-0.038796978,-0.39827656,2.258646203,0.590786817,0.554034813,-1.764954136,0.35413038,-0.378013094,0.553981983,0.312735669,0.450293322,-0.630376175,0.707106781,,-0.758438971,0.707106781,-0.707106781,0.041328657,-0.312821787,-0.249153091,,-1.466986387,-0.309583013,,-0.496070296,-0.035961741,-0.158724098,,0.248329007,-0.582660123,1.891219275,-0.435353134,-0.394983631,-1.10910136,,,,,,,,,,0.170089212,,,,,,,-0.475785584,,,1.159127297,,,,,-0.544783971,-0.421411797,,,,,,,,,,,,,1.134677994,,-0.41759348,,,,,-0.299984351,,,0.195953324,0.113752859,,,-0.26330601,,,,,,,,,,,-0.67772788,,,,,1.451700367,,,,,-0.770476254,,,,-2.834780319,,-0.186093248,,-0.254721508,,,,,,,,,,,,,,,,,,
2010/3/1,-0.271458605,0.011731271,0.246951562,0.39251629,-0.408124741,0.75158922,-0.487992381,,,-0.429568637,1.150306059,-0.148758146,-0.271584393,2.249880186,-0.529078955,-0.174290963,-0.451300292,,-0.294685329,-0.164208016,-0.259083438,1.466797209,-0.447958214,,-1.474176413,,-0.267388954,-0.436239897,,0.707106781,,-0.517880338,-0.707106781,-0.488325128,0.447604098,-0.474124506,-0.292496983,-1.787656258,,-0.291710624,-0.300862412,0.340660825,0.707106781,-0.707106781,-0.869932387,-0.309894985,1.42439569,0.102785549,1.379110172,,0.809666236,,0.707106781,-0.149541895,0.090013643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298298005,-0.301972629,-0.255625351,-0.306018742,-0.335895824,2.830572903,0.268866396,-0.763213644,,0.11647945,-1.263634419,0.451480659,2.033209062,-0.662313678,-0.391962977,,0.394419889,0.187041324,-0.593960026,-0.438023129,0.707106781,-0.29405729,-0.808013544,-0.342898387,-0.46337554,0.988437621,0.12512955,-0.559665443,-0.707106781,-0.295398453,0.114943807,0.381926367,-0.146975409,-0.303802751,0.314846392,-1.237241625,0.393527361,0.381139729,0.495614244,-0.298219477,2.256515781,0.669224082,-0.987301819,3.172108484,1.24738843,0.546294703,1.589899344,-0.217214315,,-0.448917316,0.610191093,-0.372971879,,,-0.301838608,-0.661110271,-0.155065103,0.6742883,0.367531991,-1.744775332,-0.245587675,-0.378013094,0.636494146,1.435060287,0.451921627,-0.680466137,-0.707106781,,-2.763291572,0.707106781,-0.707106781,-0.276112492,-0.396416789,-0.103163011,,-1.433972626,-0.240834181,,-0.644672053,-0.067926086,-0.158724098,,0.306561716,-0.335781878,1.829812318,-0.435353134,2.225250764,-1.175930152,,,,,,,,,,-0.291190454,,,,,,,0.219908385,,,1.300028224,,,,,-0.473296961,-0.332347409,,,,,,,,,,,,,1.340345549,,-0.314786048,,,,,-0.21267642,,,-1.090986285,0.25166894,,,-0.150412621,,,,,,,,,,,-0.637149613,,,,,1.904220308,,,,,-0.659537534,,,,-2.728092391,,-0.398813965,,-0.099334695,,,,,,,,,,,,,,,,,,
2010/4/1,-0.434177531,-0.054780858,-0.384976727,-1.199027913,-0.136162017,0.035949239,0.525421897,,,1.31216846,-1.499479215,-0.156801175,0.516162702,1.302214005,0.305260469,-0.306170101,0.403158481,,0.34816819,2.730171959,0.360335857,0.647880925,-1.491323826,-0.117479205,-0.220212374,,0.410695643,2.845984061,,0.707106781,,-0.369893543,-0.707106781,-1.792781358,-0.695755915,-0.828635988,0.042079885,1.053985512,,-0.724038007,-0.22037919,-0.46883559,0.707106781,0.707106781,-1.481925936,-0.826440196,0.366917574,0.121302059,1.241764914,,0.278911554,,0.707106781,-2.220213198,0.887720053,,,-0.541888026,-0.20600846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144387084,0.432987551,0.405821944,0.422125559,-0.425759069,-0.046829206,0.385840238,0.437620957,,0.490672112,0.343681867,0.389230346,-0.31593896,0.463575667,-0.228690948,,0.403771844,-0.463083256,-0.319212698,0.228713046,0.038814563,0.611989943,-0.58796405,-0.381040875,-0.317886561,0.249448501,0.643518004,-0.048738363,0.142978614,0.351884302,-0.237146931,-0.585026102,-2.069960722,0.157468759,0.052222543,0.395135242,0.251672356,0.263350694,0.974429575,0.923217459,-1.907504989,0.354153381,0.516951305,-1.846009978,0.035770415,0.336280776,-2.263287488,1.314643346,,0.37723042,-0.501293294,-0.319821385,,-1.031651156,-0.482695544,-0.509869761,0.412608959,1.78711856,-2.079471257,-0.505851221,0.28947708,0.131245487,-0.433207356,-0.704625191,-0.13363126,0.057523743,-0.707106781,,-0.252184498,-0.707106781,-0.707106781,0.57552686,0.378491561,0.711849881,2.214824584,-0.318844162,-0.133122971,-0.434811731,0.443927813,0.450997624,0.675300216,,-1.490644728,2.379448314,-2.036607805,-0.462247508,0.624488726,0.294320949,,,,,,,,,,-0.126794634,,,,,,,0.41212649,,,-2.952004453,,,,,0.072830831,-0.580690701,1.125969502,,,,,,,,,,,,-0.303578637,,-0.549917163,,,,-1.307762679,-0.398122456,,,0.320325332,-0.317226789,,,-0.327304769,,,,,,,,0.510481651,,,0.021115836,,,,,1.058702147,,,,,0.637971711,0.215066948,,,0.446510756,,2.939653223,,-0.361356528,,,,0.013059548,,,,,,,,,,,,,,
2010/5/1,-0.434177531,-0.054780858,-0.384976727,-1.199027913,-0.136162017,0.035949239,0.525421897,,,1.31216846,-1.499479215,-0.156801175,0.516162702,1.302214005,0.305260469,-0.306170101,0.403158481,,0.34816819,2.730171959,0.360335857,0.647880925,-1.491323826,-0.117479205,-0.220212374,,0.410695643,2.845984061,,0.707106781,,-0.369893543,-0.707106781,-1.792781358,-0.695755915,-0.828635988,0.042079885,1.053985512,,-0.724038007,-0.22037919,-0.46883559,0.707106781,0.707106781,-1.481925936,-0.826440196,0.366917574,0.121302059,1.241764914,,0.278911554,,0.707106781,-2.220213198,0.887720053,,,-0.541888026,-0.20600846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144387084,0.432987551,0.405821944,0.422125559,-0.425759069,-0.046829206,0.385840238,0.437620957,,0.490672112,0.343681867,0.389230346,-0.31593896,0.463575667,-0.228690948,,0.403771844,-0.463083256,-0.319212698,0.228713046,0.038814563,0.611989943,-0.58796405,-0.381040875,-0.317886561,0.249448501,0.643518004,-0.048738363,0.142978614,0.351884302,-0.237146931,-0.585026102,-2.069960722,0.157468759,0.052222543,0.395135242,0.251672356,0.263350694,0.974429575,0.923217459,-1.907504989,0.354153381,0.516951305,-1.846009978,0.035770415,0.336280776,-2.263287488,1.314643346,,0.37723042,-0.501293294,-0.319821385,,-1.031651156,-0.482695544,-0.509869761,0.412608959,1.78711856,-2.079471257,-0.505851221,0.28947708,0.131245487,-0.433207356,-0.704625191,-0.13363126,0.057523743,-0.707106781,,-0.252184498,-0.707106781,-0.707106781,0.57552686,0.378491561,0.711849881,2.214824584,-0.318844162,-0.133122971,-0.434811731,0.443927813,0.450997624,0.675300216,,-1.490644728,2.379448314,-2.036607805,-0.462247508,0.624488726,0.294320949,,,,,,,,,,-0.126794634,,,,,,,0.41212649,,,-2.952004453,,,,,0.072830831,-0.580690701,1.125969502,,,,,,,,,,,,-0.303578637,,-0.549917163,,,,-1.307762679,-0.398122456,,,0.320325332,-0.317226789,,,-0.327304769,,,,,,,,0.510481651,,,0.021115836,,,,,1.058702147,,,,,0.637971711,0.215066948,,,0.446510756,,2.939653223,,-0.361356528,,,,0.013059548,,,,,,,,,,,,,,
2010/6/1,-0.434177531,-0.054780858,-0.384976727,-1.199027913,-0.136162017,0.035949239,0.525421897,,,1.31216846,-1.499479215,-0.156801175,0.516162702,1.302214005,0.305260469,-0.306170101,0.403158481,,0.34816819,2.730171959,0.360335857,0.647880925,-1.491323826,-0.117479205,-0.220212374,,0.410695643,2.845984061,,0.707106781,,-0.369893543,-0.707106781,-1.792781358,-0.695755915,-0.828635988,0.042079885,1.053985512,,-0.724038007,-0.22037919,-0.46883559,0.707106781,0.707106781,-1.481925936,-0.826440196,0.366917574,0.121302059,1.241764914,,0.278911554,,0.707106781,-2.220213198,0.887720053,,,-0.541888026,-0.20600846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144387084,0.432987551,0.405821944,0.422125559,-0.425759069,-0.046829206,0.385840238,0.437620957,,0.490672112,0.343681867,0.389230346,-0.31593896,0.463575667,-0.228690948,,0.403771844,-0.463083256,-0.319212698,0.228713046,0.038814563,0.611989943,-0.58796405,-0.381040875,-0.317886561,0.249448501,0.643518004,-0.048738363,0.142978614,0.351884302,-0.237146931,-0.585026102,-2.069960722,0.157468759,0.052222543,0.395135242,0.251672356,0.263350694,0.974429575,0.923217459,-1.907504989,0.354153381,0.516951305,-1.846009978,0.035770415,0.336280776,-2.263287488,1.314643346,,0.37723042,-0.501293294,-0.319821385,,-1.031651156,-0.482695544,-0.509869761,0.412608959,1.78711856,-2.079471257,-0.505851221,0.28947708,0.131245487,-0.433207356,-0.704625191,-0.13363126,0.057523743,-0.707106781,,-0.252184498,-0.707106781,-0.707106781,0.57552686,0.378491561,0.711849881,2.214824584,-0.318844162,-0.133122971,-0.434811731,0.443927813,0.450997624,0.675300216,,-1.490644728,2.379448314,-2.036607805,-0.462247508,0.624488726,0.294320949,,,,,,,,,,-0.126794634,,,,,,,0.41212649,,,-2.952004453,,,,,0.072830831,-0.580690701,1.125969502,,,,,,,,,,,,-0.303578637,,-0.549917163,,,,-1.307762679,-0.398122456,,,0.320325332,-0.317226789,,,-0.327304769,,,,,,,,0.510481651,,,0.021115836,,,,,1.058702147,,,,,0.637971711,0.215066948,,,0.446510756,,2.939653223,,-0.361356528,,,,0.013059548,,,,,,,,,,,,,,
2010/7/1,-0.434177531,-0.054780858,-0.393799991,-1.199027913,-0.136162017,0.035949239,0.525421897,,,1.31216846,-1.499479215,0.06630347,0.46143513,1.258154324,0.305260469,-0.306170101,0.403158481,,0.415185191,2.730171959,0.310455896,0.647880925,-1.491323826,-0.117479205,-0.220212374,,0.400773038,2.845984061,,0.707106781,,-0.004517518,-0.707106781,-1.878844754,-0.695755915,-0.828635988,0.203709759,1.053985512,,-0.325598645,0.022377623,-0.46883559,0.707106781,0.707106781,-1.481925936,-0.39634799,0.366917574,0.121302059,1.241764914,,0.278911554,,0.707106781,-2.220300293,0.887720053,,,-0.541888026,0.032306314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144387084,0.432987551,0.405821944,0.424625361,-0.425759069,-0.046829206,0.385840238,0.437620957,,0.493211309,0.252810061,0.389230346,-0.31593896,0.463575667,-0.228690948,,0.403771844,-0.472207128,-0.319212698,0.228713046,0.038814563,0.597458797,-0.58796405,-0.381040875,-0.317886561,0.249448501,0.643518004,-0.047068649,0.142978614,0.281201827,-0.237146931,-0.585026102,-2.069960722,0.283431563,0.052222543,0.395135242,0.251672356,0.263350694,0.974429575,0.812484893,-1.907504989,0.289055977,0.852561922,-1.100765494,0.035770415,0.22719205,-2.213277734,1.314643346,,0.37924476,-0.501293294,-0.319821385,,-1.031651156,-2.429135618,-0.509869761,0.414651922,1.786655026,-2.079471257,-0.515139693,0.28947708,0.071294012,-0.405508213,-0.704625191,-0.13363126,0.057523743,-0.707106781,,-0.252184498,-0.707106781,-0.707106781,0.57552686,0.346978208,0.711849881,2.214824584,-0.318844162,-0.133122971,-0.434811731,0.445996113,0.473958894,0.622732378,,-1.490644728,1.818590137,-2.035521073,-0.53025357,0.626703108,0.2967473,,,,,,,,,,-0.126794634,,,,,,,0.41212649,,,-2.952004453,,,,,0.072830831,-0.580690701,1.125969502,,,,,,,,,,,,-0.303578637,,-0.549917163,,,,-1.307762679,-0.398122456,,,0.320325332,-0.317226789,,,-0.327304769,,,,,,,,0.510481651,,,0.021115836,,,,,1.058702147,,,,,0.637971711,0.215066948,,,0.446510756,,2.939653223,,-0.361356528,,,,0.013059548,,,,,,,,,,,,,,
2010/8/1,-0.045440595,1.085763587,0.8445822,1.460277153,-0.920027758,0.293548903,-0.371136312,,,-1.690576425,1.492154807,0.273766078,-0.886967952,-0.202557339,0.322896223,0.316202611,0.544388453,,0.281476095,-0.662425927,0.42342757,0.484192533,-1.491270882,0.494223694,0.262357692,,-0.378361172,-2.846049784,,0.402666551,,0.079972837,-0.707106781,-0.541017972,0.480787024,1.890079471,0.286270478,-0.816524951,,0.266539588,0.271150487,0.279455727,-0.707106781,-0.707106781,-1.4379537,-3.326759343,0.102761588,0.294881312,0.170321315,,0.030828998,,0.707106781,-0.376966905,1.583724146,,,-2.24006839,0.283169368,0.735893877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398744018,0.541925252,0.635002759,0.503310491,-0.157263642,1.337038571,-0.201835164,0.372075589,,0.739957482,0.402981983,0.511893786,0.316398692,-0.499720112,-0.072531457,,1.737563875,0.347675983,0.316017198,1.620628565,1.116869198,0.288476694,-0.271464756,-0.521078342,0.316190851,0.370693867,-0.29084734,2.267783088,-0.410107848,0.374173646,-0.675019137,0.254238391,-1.955028351,0.280633979,-0.442120901,-2.164959832,0.722943305,0.429594959,-0.97301725,0.281577614,0.022010366,0.461942663,0.184108469,0.285991092,-0.511919128,0.411971674,-2.258606005,0.377786702,,-0.381491067,-0.789790477,0.315980221,,-1.122139793,0.194915155,-0.360440912,-0.377816292,-1.550763848,0.845032112,-0.410946562,0.588671969,2.117013302,0.769452228,-0.759822268,-0.151521975,0.672917427,-1.138560429,,-0.62686095,0.707106781,0.707106781,0.356467076,0.221735017,0.790803658,0.681465868,0.316058216,-0.110347464,0.469001809,-0.377660542,0.612442531,0.056622781,,-0.116071653,0.332792715,-1.937888835,-0.623065657,-0.375487109,-0.139556685,,,,,,,,,,0.021230002,,,,,,,0.456783526,,,-2.859936892,,,,,-0.790113196,-0.194742906,-1.170283039,,,,,,,,,,,,0.316933652,,-0.380928461,,,,0.463521689,-0.153845975,,,0.615371327,0.316223016,,,0.316045327,,,,,,,,-0.621298383,,,0.455577877,,,,,0.664687917,,,,,-0.789162091,0.127226122,,,0.431406761,,2.19929091,,-0.165017812,,,,-1.576445438,,,,,,,,,,,,,,
2010/9/1,-0.045440595,1.085763587,0.8445822,1.460277153,-0.920027758,0.293548903,-0.371136312,,,-1.690576425,1.492154807,0.273766078,-0.886967952,-0.202557339,0.322896223,0.316202611,0.544388453,,0.281476095,-0.662425927,0.42342757,0.484192533,-1.491270882,0.494223694,0.262357692,,-0.378361172,-2.846049784,,0.402666551,,0.079972837,-0.707106781,-0.541017972,0.480787024,1.890079471,0.286270478,-0.816524951,,0.266539588,0.271150487,0.279455727,-0.707106781,-0.707106781,-1.4379537,-3.326759343,0.102761588,0.294881312,0.170321315,,0.030828998,,0.707106781,-0.376966905,1.583724146,,,-2.24006839,0.283169368,0.735893877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398744018,0.541925252,0.635002759,0.503310491,-0.157263642,1.337038571,-0.201835164,0.372075589,,0.739957482,0.402981983,0.511893786,0.316398692,-0.499720112,-0.072531457,,1.737563875,0.347675983,0.316017198,1.620628565,1.116869198,0.288476694,-0.271464756,-0.521078342,0.316190851,0.370693867,-0.29084734,2.267783088,-0.410107848,0.374173646,-0.675019137,0.254238391,-1.955028351,0.280633979,-0.442120901,-2.164959832,0.722943305,0.429594959,-0.97301725,0.281577614,0.022010366,0.461942663,0.184108469,0.285991092,-0.511919128,0.411971674,-2.258606005,0.377786702,,-0.381491067,-0.789790477,0.315980221,,-1.122139793,0.194915155,-0.360440912,-0.377816292,-1.550763848,0.845032112,-0.410946562,0.588671969,2.117013302,0.769452228,-0.759822268,-0.151521975,0.672917427,-1.138560429,,-0.62686095,0.707106781,0.707106781,0.356467076,0.221735017,0.790803658,0.681465868,0.316058216,-0.110347464,0.469001809,-0.377660542,0.612442531,0.056622781,,-0.116071653,0.332792715,-1.937888835,-0.623065657,-0.375487109,-0.139556685,,,,,,,,,,0.021230002,,,,,,,0.456783526,,,-2.859936892,,,,,-0.790113196,-0.194742906,-1.170283039,,,,,,,,,,,,0.316933652,,-0.380928461,,,,0.463521689,-0.153845975,,,0.615371327,0.316223016,,,0.316045327,,,,,,,,-0.621298383,,,0.455577877,,,,,0.664687917,,,,,-0.789162091,0.127226122,,,0.431406761,,2.19929091,,-0.165017812,,,,-1.576445438,,,,,,,,,,,,,,
